Systematic Name	Type a HCC  normalized	Type b NNL  normalized	Type c Cirr  normalized
212558	1.03	0.91	0.8
102924	0.63	1.26	0.32
140323	0.75	0.85	0.59
169312	0.88	1.07	0.68
142557	0.61	0.79	0.49
140015	0.88	0.74	0.98
168924	1.81	1.36	1.51
224507	1.19	0.93	0.83
232524	1.26	1.01	0.74
125879	1.2	0.97	0.62
102973	0.19	0.64	0.22
229373	0.47	0.76	0.48
138955	0.78	1.06	0.6
229265	1.02	1.1	0.99
193932	0.58	0.93	0.55
176847	0.66	0.9	0.72
180484	0.74	0.86	0.92
226910	0.65	0.69	0.8
228789	0.58	0.8	0.47
220184	0.7	1.01	0.76
173642	0.49	0.89	0.6
145056	0.71	0.72	0.64
231883	1.22	0.97	0.95
236412	1.12	1.05	0.94
172858	0.54	0.78	0.77
229671	0.63	0.96	0.7
125547	0.47	1.05	0.39
10321330	1	0.93	0.67
162701	1.24	1.1	1.19
233606	0.87	1.04	1.11
140625	0.86	0.84	0.76
194628	0.87	0.94	0.68
205548	1.13	1.31	1.32
124109	0.66	1.04	0.69
230663	0.86	0.97	0.65
705857	0.57	0.86	0.61
223497	1.21	1.06	1.71
228023	1.18	0.87	0.93
155168	1.33	1.32	1.18
228449	0.65	0.9	0.97
109425	1.16	0.99	0.64
107242	0.72	0.9	0.78
412092	1.29	1.02	1.04
228674	0.81	1	0.74
165348	3.39	1.28	1.48
175438	1.09	1.19	0.93
147309	1.19	1.05	1.25
127831	1.18	1.14	0.75
199251	0.89	1	0.85
164707	1.66	1.12	1.22
177650	0.78	1.34	1.08
178166	0.92	0.83	0.62
126980	1.3	1.33	1.11
199267	0.72	1.01	0.63
188801	0.89	1.02	1.52
232822	0.68	0.92	0.62
231267	0.8	0.92	1.04
189090	0.77	1.22	0.77
189998	0.84	1.02	0.68
691008	0.52	1.03	0.62
158223	1.31	0.94	1.08
222870	0.97	1.03	0.68
413871	0.66	1.01	0.75
173592	2.25	1.3	1.97
101347	0.65	0.88	0.76
215284	0.99	0.88	1.02
131145	0.41	1.02	0.78
124513	1.26	1.21	0.55
705457	0.83	1.2	0.92
137540	0.94	0.97	0.84
715140	0.54	0.88	0.36
116706	1.19	1.08	0.87
155522	1.13	0.99	0.71
236969	0.63	0.93	0.77
203461	0.88	0.93	1.09
122630	0.63	0.81	0.64
218744	0.64	0.98	0.66
207978	0.7	1.38	0.65
210667	1.07	0.86	0.69
232209	0.54	1.08	0.71
203385	1.02	1.14	2.22
208026	0.98	1.3	1.17
163388	0.55	0.94	1.4
230613	1.27	1.02	7.28
121786	1.47	1.24	1.56
107865	0.82	0.88	0.77
193048	0.56	1.05	0.76
223740	0.9	0.97	0.72
228075	0.65	1.15	0.46
229380	0.83	0.73	0.86
118511	1.22	0.87	1.32
153336	0.27	0.68	0.27
234866	0.84	1.4	0.71
143991	0.7	0.62	0.66
136928	0.91	1.09	0.84
220440	0.97	0.97	0.54
216012	0.85	0.98	0.54
109373	0.82	1.08	0.6
202528	0.86	1.16	1.17
232732	0.85	1.02	0.89
189503	0.92	1.07	0.71
218435	0.75	1.1	1.1
215597	0.8	1.03	0.83
100309	1.46	1.14	0.88
229780	0.95	1.17	0.72
169567	0.62	1.02	0.38
221798	0.72	1.03	0.95
103310	0.96	1.15	0.94
207404	0.89	1.05	0.56
215930	1.14	0.99	0.76
141826	1.42	1.1	1.03
211867	0.55	0.97	0.75
100583	1.27	1.15	0.91
159450	0.5	1.04	0.42
713481	1.91	1.08	1.08
303570	0.81	0.95	0.56
143933	1.65	1.15	1.41
220343	0.89	1	0.74
165949	0.66	0.87	0.89
318778	1.22	1.02	0.93
705119	0.89	0.9	0.73
675533	0.57	1.14	0.49
187938	0.56	0.88	0.4
180507	1.14	1	0.66
710719	0.68	0.76	0.8
170495	1.1	0.84	1.68
128779	0.9	1.14	0.73
214501	0.43	0.89	0.53
195986	0.9	1.03	0.95
154012	1.13	1.13	0.87
219112	1.32	1.21	1.47
182614	1.18	1.17	1.22
348624	0.64	1.12	0.71
142723	0.61	1.1	0.84
178009	0.62	0.93	0.61
142122	1.52	1.09	1.2
206570	0.88	1.02	1.45
149331	1.14	0.96	1.01
707379	0.92	1.09	0.54
229391	0.58	1.05	0.56
153407	0.66	1.01	0.61
169245	0.78	0.94	0.46
146451	0.88	1.04	0.62
230544	0.76	0.96	0.77
129797	0.77	0.98	0.89
137543	0.96	0.99	0.41
187636	0.58	0.96	0.66
148536	0.42	0.83	0.72
150162	0.76	1.12	0.73
111511	1.24	1.19	1.53
131425	0.59	0.81	0.7
167946	0.73	1.13	0.95
232316	2.22	0.9	1.11
215529	0.54	0.77	0.4
194378	0.91	0.98	0.66
111794	0.75	1.15	1.29
121217	1.37	1.18	1.47
149768	0.63	0.91	0.6
226589	0.93	1.06	1.34
193430	0.93	1.03	0.79
179831	1.11	1.08	1.43
132841	0.67	1.05	0.45
709569	1.37	1.23	0.82
234466	1.1	0.88	1.15
107354	2.36	0.99	1.34
100160	0.43	0.9	0.44
154339	0.37	0.94	0.34
197038	0.84	1.02	1.07
222771	0.47	1	0.52
712341	0.76	1.26	0.81
181667	1.05	1.22	1.18
194586	0.53	0.98	0.48
206894	0.73	0.91	1.06
168596	0.53	1.05	0.92
120356	0.61	0.91	0.81
232227	0.59	1.06	0.68
216598	0.92	0.96	0.69
207022	0.64	1.14	1.16
400486	0.99	1.16	0.72
225554	0.66	1.17	0.49
226262	0.81	0.91	0.64
170547	0.64	0.92	0.73
225706	0.43	0.96	0.51
101374	1.3	0.97	1.55
119713	1.93	0.83	1.27
236286	0.98	1.14	1.28
206207	1.62	0.96	1.56
345973	0.82	1	0.69
112906	0.68	0.91	0.93
128464	1.08	1	0.78
224121	1.07	0.98	1.04
180293	0.75	0.91	0.63
162663	0.53	1.13	0.82
145266	0.75	0.72	0.77
224179	0.84	0.96	0.92
234709	1.36	0.99	1.57
229669	0.61	0.96	0.61
231967	0.87	0.69	0.89
145795	1.15	1.17	0.95
229072	1.45	1.11	1.57
124848	0.57	0.83	0.6
139713	0.97	1.26	0.73
104123	0.81	0.97	0.56
220137	0.9	1.11	0.92
209016	0.43	0.88	0.8
202429	0.51	0.99	0.83
255955	0.56	1.07	0.74
151472	1.33	0.96	0.87
169324	0.88	0.94	0.52
136723	0.75	0.74	0.48
110692	1.02	1.01	1.07
195885	1.03	1.02	0.76
127294	0.7	1.09	0.54
132844	0.63	0.82	0.7
669652	0.74	1.04	0.66
210282	1.11	1.26	0.95
109550	0.94	1.16	0.99
199219	0.91	0.95	0.87
233908	1.04	0.97	0.97
119443	1.06	0.8	0.83
140612	1.1	1.14	0.93
138696	0.83	1.07	0.75
125978	0.93	1.09	0.89
116068	0.65	0.85	0.5
235666	0.94	1.12	0.67
193540	1.1	0.88	2.49
232888	0.78	0.97	0.86
208081	1.4	1.14	1.16
152261	1.05	1.12	1.13
233267	1.48	0.87	1.44
511888	0.99	0.82	1.02
170428	0.49	0.73	0.56
192340	0.65	0.84	0.43
201421	0.77	1.18	0.75
111458	0.56	0.87	0.92
139346	1.74	0.99	1.5
223019	0.81	1.02	0.87
112044	2.72	1.22	2.35
115239	1	0.92	0.87
701698	0.67	0.91	0.65
144262	1.25	0.95	0.65
204410	1	0.82	0.51
102730	0.86	1.08	0.76
127023	1.03	0.93	0.7
120006	0.76	1.01	0.6
153602	0.7	0.77	0.85
157566	0.71	1	0.49
100876	0.74	1	0.35
231599	0.61	0.75	0.56
133364	0.91	0.99	0.63
199118	1	0.98	0.69
613619	0.54	1.47	1.28
108830	1.24	0.91	0.95
141084	0.82	0.82	0.75
150804	1.19	1.01	1.06
233967	0.8	0.9	0.63
399156	0.81	0.78	0.45
166056	0.95	0.95	1.09
171063	0.91	1.03	0.69
103532	0.89	1.08	0.96
716193	0.84	0.84	0.56
166751	0.79	1.02	0.57
546837	0.85	0.98	0.89
226624	1.01	1.15	0.87
169302	0.92	1	0.89
113605	0.57	0.8	0.71
222744	1.52	1.16	1.12
128466	0.92	1.07	0.57
235408	0.94	0.94	0.58
408618	0.61	0.79	0.49
165787	1.22	0.99	1.07
351669	1.53	1	1.97
121230	1.15	0.91	1.11
175270	0.62	0.92	0.73
179906	0.79	0.83	0.83
198424	0.66	1.17	0.9
118804	1.17	0.93	1.2
155018	0.52	0.74	0.47
159478	1.2	1.19	1.41
209035	1.1	1.06	0.7
229355	0.85	0.93	0.66
148262	0.64	0.87	0.43
109219	0.65	0.97	0.64
228804	1.11	1.05	0.86
200584	1.12	0.99	0.73
232433	0.79	1.19	0.61
204236	0.89	1.16	0.87
123258	0.64	1.23	1.31
120208	1.4	1.09	0.93
151761	0.8	1.17	1.1
103444	1.33	1.19	0.96
118927	0.89	1.01	0.57
196411	0.98	1.05	0.84
121403	1.58	1.49	1.3
463522	0.71	0.95	1.05
162525	1.29	0.95	0.73
178408	0.84	1.03	0.85
173955	0.78	0.98	0.64
116946	1	1.03	1.14
230789	1.08	0.96	0.99
126184	0.59	0.99	1.05
152505	1.15	0.91	0.88
208674	0.96	1.03	1.17
147942	1.25	1.09	0.95
228422	0.65	0.81	0.66
224648	0.99	1.45	1.07
224538	0.75	1.17	0.88
150867	0.97	1.08	0.83
113367	0.97	0.89	0.9
235734	0.74	0.85	0.55
224303	1.05	1.07	1.17
217873	0.91	1.01	1.08
177814	0.97	0.85	0.93
130015	1.34	1.07	1.32
236700	0.52	0.8	0.55
121921	0.96	1.08	1.14
694939	0.58	1.09	0.74
706352	1.19	1.18	1.11
113971	0.77	1.01	0.94
127599	0.76	0.7	0.54
184567	1.18	1.11	1.06
113534	0.79	0.89	0.97
211675	0.51	0.9	0.44
652781	0.91	0.93	1.6
228615	1.47	1.1	1.25
132030	0.95	1.09	2.06
463750	0.75	0.98	0.6
219824	0.7	0.94	0.61
189042	1.36	1.09	0.86
166383	0.69	1.04	0.78
150957	0.71	1.09	0.55
116584	1.02	0.99	0.79
140603	0.57	1.08	0.52
215540	1.06	1.11	0.74
152620	0.92	1.37	0.82
164482	0.68	0.96	0.51
173538	0.84	0.97	0.87
132362	0.64	0.85	0.72
190013	0.83	0.96	1.26
111032	0.71	0.79	1.35
217354	0.87	1.05	0.84
116222	1.04	0.98	1.02
148731	0.84	0.88	0.82
104033	0.48	1.01	0.43
161865	1.19	1.14	1.18
128233	0.77	0.75	0.74
165055	0.5	0.81	0.54
224549	0.62	1.18	0.84
201388	0.89	0.84	1.66
144095	1.2	1.11	0.75
235080	1.16	1.09	1.01
193981	1.27	1	1.31
232607	1.2	1.05	1.29
138283	0.5	0.78	0.41
136715	0.65	0.67	0.39
695307	0.58	0.86	0.74
193667	0.79	1.09	0.67
168863	1.13	1.09	1.27
133648	0.84	0.87	0.61
200515	1.27	1.25	1.38
120205	1.02	0.99	0.84
136316	0.58	1.05	0.53
174501	0.56	1.08	0.72
231754	0.55	0.99	0.58
166239	0.84	1	0.69
188924	0.58	1.06	0.57
303585	1.04	1.01	0.88
235317	0.86	0.98	0.55
219700	0.8	0.98	0.59
114657	0.64	0.81	0.44
149874	1	1.11	0.92
100494	1.34	1.02	1
174173	1.12	1.09	0.77
220875	1.43	1.08	1.52
140378	0.74	0.97	0.75
696342	0.8	0.91	0.82
167768	0.86	0.88	1.12
147888	1.13	1.1	1.38
216475	0.77	1	0.77
211630	1.2	1.18	1.53
212750	0.42	0.78	0.58
120643	1.24	1.11	1.03
130885	0.53	0.74	0.7
217575	0.87	0.89	0.5
229536	0.62	1.12	0.52
340127	0.6	0.94	0.51
231416	0.89	1.06	0.67
641625	0.9	0.87	0.63
218867	0.9	1.02	0.98
230847	0.78	0.95	0.76
233888	0.69	1.11	0.61
129436	0.69	0.83	0.8
212006	0.71	1.1	1.18
170611	0.65	0.8	0.73
229443	0.74	0.94	0.66
230091	0.68	1.01	0.63
10698574	0.72	1.01	0.6
142624	0.57	1.06	0.65
111014	0.75	0.97	0.96
230893	0.53	1	0.5
103626	0.76	1.02	0.59
223951	0.91	0.87	0.59
215855	0.67	1.1	0.42
151200	0.82	1.15	1.02
130657	0.78	0.94	0.61
145415	0.44	0.93	0.42
115950	0.65	0.76	0.59
124011	0.7	0.94	0.75
151263	0.6	0.97	0.35
237475	0.7	0.91	0.64
135327	1.3	1.06	0.9
229638	1.07	1.05	1.31
701528	0.87	0.95	0.78
179108	1.03	1.05	0.62
222628	0.84	1.16	1.25
155234	1.09	1.27	0.86
210054	0.63	0.89	0.83
218683	0.97	0.84	0.79
108457	0.68	0.72	0.53
207908	0.7	0.82	0.8
115462	0.88	0.9	0.45
222850	0.73	0.99	1.57
148381	1.7	1.18	2.46
229648	0.96	1.05	1.25
176984	0.8	1.02	0.49
124333	0.9	0.96	0.47
219220	1.46	1.36	1.67
233632	0.59	0.91	0.65
136363	0.88	1.03	0.92
223477	0.8	0.82	0.74
102152	1.13	0.99	1.21
197694	1.09	0.94	0.9
202495	0.63	0.72	0.68
155907	1.1	0.8	0.83
120338	0.74	0.96	0.46
382610	0.71	0.95	0.51
185597	1.19	1.08	2.44
222502	1.04	1.11	0.75
175745	0.59	0.98	0.92
396300	0.56	0.9	0.54
163777	0.73	1.25	0.72
150230	0.76	0.84	0.57
193186	0.29	0.72	0.67
222722	0.91	0.89	1.08
220251	1.22	1.15	1.55
186794	0.92	1.03	0.9
233826	0.97	0.93	0.83
199228	1.2	1.09	1.3
232400	0.78	1.01	1.06
136474	1.14	0.98	0.84
235211	0.66	0.69	0.86
136517	0.68	1.07	0.7
133237	0.71	0.8	0.5
105813	0.59	0.96	0.39
173074	0.58	0.92	0.64
105744	0.7	0.94	0.57
107296	0.8	1.21	0.63
173608	0.63	1.19	0.77
100365	0.63	1.03	0.54
702987	0.89	0.88	0.74
217766	1.53	1.12	0.87
168087	0.47	0.64	0.62
180575	0.99	1.11	0.77
228768	0.63	1.06	0.56
142890	0.8	0.96	0.78
145608	0.61	0.95	0.32
234985	1	1.16	0.65
164896	1.06	0.91	1.12
121191	1.09	1.27	0.87
152561	0.79	0.93	0.81
221305	1.24	0.87	0.9
333596	0.58	1.08	0.73
281180	1.15	1.1	1.29
149818	0.76	1.01	0.5
119119	0.41	1.03	0.33
130350	0.85	1.14	1.01
136646	1.11	1	1.15
201030	0.8	0.92	0.64
199911	1.01	0.93	0.64
592040	0.84	1.02	0.55
191607	0.92	1.01	0.68
236829	1.17	1.02	1.04
190883	1.22	0.88	1.47
139073	1.87	1.26	0.96
181735	0.79	1.08	0.93
711142	1.95	1.28	1.48
126299	0.71	1	0.49
163714	0.75	0.96	1.2
230771	1.51	1.18	3.76
134481	0.83	0.98	0.71
206102	0.63	0.95	1
171927	0.83	0.86	0.7
136223	1.23	1.04	1.39
162832	0.8	0.92	0.61
138071	1.08	1.08	0.99
130201	0.53	0.89	0.53
170630	0.53	1.03	0.69
133312	0.72	1.05	0.74
233304	0.9	1.21	1.1
114220	0.63	0.93	0.95
230383	0.8	0.86	0.63
223958	0.9	1.08	0.76
139446	0.47	0.71	0.54
202168	0.76	0.78	1.31
476805	0.75	1.01	0.49
164884	0.85	1	0.72
230861	0.99	1.39	1.47
168429	1	1.07	0.94
411219	0.87	1.11	0.91
154949	1.57	1.09	1.19
103729	1.04	1.17	0.89
706661	0.9	0.9	0.97
228517	0.95	1.25	0.82
205036	0.8	1.08	1.54
156250	0.75	1.17	1.82
152339	0.81	1	0.66
104105	0.66	0.74	0.62
334283	0.82	0.94	0.83
231445	0.88	0.99	0.53
139013	0.92	1.08	0.84
191935	1.25	1.19	1.54
160223	0.74	0.8	0.57
138666	0.75	0.96	1.04
189318	0.41	0.6	0.45
173237	1.03	1.15	1.07
139705	0.77	0.84	0.48
105421	0.97	1.1	1.15
206890	0.67	0.9	0.66
111929	0.73	0.89	0.63
166267	1.03	1.14	2.08
208462	0.68	1.02	1.1
190201	0.87	0.95	0.53
191745	0.72	0.91	0.88
111340	0.55	1.03	0.67
203363	0.44	0.79	0.39
232476	0.62	0.95	0.61
196662	0.52	0.73	0.52
236221	0.78	1.11	0.5
200224	0.68	1.02	0.76
139527	1.16	1.37	0.93
195288	1.2	0.98	0.97
122684	1.01	1.44	1.1
210579	0.99	1.06	0.64
229758	1.12	1.03	1.51
227846	1.13	1.29	1.17
209308	0.8	0.83	0.39
143263	0.6	0.92	0.6
192976	1.07	1.09	1.89
195568	0.84	1.01	0.61
189270	0.75	1.1	0.91
235248	0.87	1.41	0.89
231700	1.13	0.94	1.22
102818	0.71	0.82	0.59
204626	1.01	1.14	0.81
358906	1.23	1.42	1.46
236198	1.55	1.04	0.91
110349	1.43	1.39	1.47
124799	0.6	0.9	1.14
116479	1.1	1.36	0.97
619257	0.58	0.95	0.56
163073	0.65	0.95	0.44
143827	0.99	1.07	0.99
196742	0.75	0.88	0.84
217432	0.97	0.92	0.93
612602	1.05	0.82	1.2
163204	0.75	1.14	0.55
116058	0.65	0.97	0.53
195205	0.73	0.98	0.76
236045	0.58	1.02	0.66
234682	0.8	1	0.69
130973	0.53	0.83	0.63
148434	0.71	0.76	1.03
144528	0.84	1.15	0.55
423714	0.75	0.83	0.78
109656	0.53	0.73	0.47
10697489	1.01	0.95	0.69
134529	1.57	0.94	1.1
138065	0.76	0.92	1.79
129851	0.56	1.01	0.42
175461	1	1.01	0.8
176321	0.85	1.15	0.89
224591	0.77	1.13	0.83
155352	0.76	1	0.89
211752	0.5	1.03	0.48
226830	0.94	1.15	0.76
164958	1.1	1.28	0.95
228085	0.77	1.28	0.77
151076	0.53	1.1	0.62
194223	0.92	1.26	0.75
170270	0.96	0.96	0.62
128610	0.75	0.97	1.05
120362	0.37	0.62	0.3
119017	0.79	0.95	0.78
511899	0.8	1.01	0.97
193509	0.86	0.8	0.71
162942	0.79	1.07	0.43
147992	0.71	0.85	0.92
143296	0.77	0.98	0.58
218620	0.73	0.95	0.47
693925	0.68	1.08	0.61
212826	0.8	1.07	0.53
167525	0.9	1.33	1.62
233552	0.78	1	0.74
220385	0.61	0.93	0.77
184080	0.55	0.97	0.38
199050	0.61	1	0.48
215706	1.04	0.94	0.69
136343	0.76	0.94	0.66
213164	1.13	0.98	1.09
175153	0.79	1.02	0.94
101878	0.29	0.8	0.23
211303	0.94	0.95	0.68
160580	0.62	0.82	0.9
188554	0.67	1.09	0.76
112640	1.9	1.05	1.54
112710	0.85	1.16	0.99
141868	0.43	0.8	0.37
707294	1.23	1.3	0.95
122466	0.82	0.91	0.85
217898	1.34	1.15	1.28
112591	0.94	1.15	1.05
164765	0.78	1.14	0.49
127738	1.01	0.95	0.73
180395	0.92	1.09	1.06
229842	1.41	1.11	1.06
141044	0.79	1.22	0.84
227787	1.16	0.99	1.01
692572	0.79	1	0.59
101575	0.49	1.06	0.42
157269	1.66	1.58	2.5
218276	1.07	0.96	0.75
654276	0.75	0.99	0.5
117386	1.11	1.24	0.92
152616	0.87	1.22	0.89
229460	1.15	0.97	1.19
112027	1.18	0.97	0.75
225593	0.83	0.97	0.92
269376	0.95	0.95	0.76
233188	1.77	1.62	2.08
218092	0.85	1.1	0.54
219460	1	0.83	1.26
229523	1.1	1.31	0.97
700972	1.06	1.08	1.54
125412	0.98	1.08	1.42
222820	0.88	0.82	0.75
547650	0.87	0.9	0.72
210135	0.71	1.19	0.81
231928	0.73	1.03	0.56
134981	0.85	0.81	0.58
150812	0.92	1.02	0.74
208200	0.8	1.04	0.92
224289	0.91	0.89	1.01
142677	0.99	0.93	1.01
132783	0.66	1	0.8
548321	0.92	0.84	0.79
540002	1.1	0.95	1.17
152808	1.73	1.08	1.65
150410	0.86	1.06	0.85
161569	0.46	0.91	0.47
103613	1.06	1.13	1.07
206170	0.97	1.02	0.86
149567	0.64	0.93	0.54
129330	0.65	0.84	0.71
124187	0.39	0.73	0.35
215346	0.65	0.91	0.56
231216	0.77	1.11	0.71
385245	0.82	1.05	0.82
230169	0.68	1.06	0.78
103913	1.5	1.12	1.36
181846	0.9	1.01	0.69
129735	0.94	0.84	0.99
185264	0.73	1.13	0.49
128514	0.56	0.81	0.66
208461	0.91	0.88	0.93
225586	0.84	0.93	1.1
236151	1.22	1.02	1.07
212146	1.04	1.2	0.71
200349	1.02	1.08	0.63
194546	0.79	1.02	0.73
224248	0.67	0.95	0.84
188733	0.68	1.02	0.86
196889	0.59	0.86	0.63
186076	0.56	0.74	0.59
167413	2.21	1.69	1.71
152842	0.67	1.22	0.68
234257	1.22	1.08	0.59
211028	0.82	0.89	0.7
106328	1.1	1.03	1.51
218418	0.49	0.83	0.35
124008	0.68	1.08	0.79
598495	0.73	0.71	0.57
101395	0.41	0.82	0.46
711014	0.79	0.95	0.38
195078	0.83	0.91	0.66
235216	0.83	1.13	0.81
137635	1.3	1.16	1.34
105018	1.1	0.83	0.73
127758	0.94	1.04	0.98
149439	0.66	1.09	0.56
107516	0.73	0.94	0.72
187746	0.63	0.85	0.73
131428	0.58	0.98	0.66
143181	0.74	1.04	1.05
110237	0.89	0.94	0.51
217369	0.68	0.82	0.64
145326	1.1	1.13	0.73
205705	0.69	1.1	0.91
233746	0.9	0.89	0.76
154166	0.94	1.15	1.11
104851	0.81	1.08	1.22
104186	0.65	0.82	0.66
233864	0.95	1.09	0.81
199790	0.61	1.06	1.06
230940	0.7	1.13	0.73
230071	0.69	0.99	0.52
147016	0.78	0.79	0.44
181639	0.96	1.26	1.57
111057	0.43	0.97	0.43
135605	0.82	0.81	0.5
126981	0.74	0.96	0.69
191065	0.58	0.99	0.83
681826	0.57	1.01	0.54
235696	0.83	1.21	0.75
157868	0.75	0.82	0.61
146273	1.37	1.11	1.51
333258	0.85	1.13	0.74
207376	0.79	1.05	1.31
232938	0.66	0.95	0.86
171242	0.65	0.88	0.7
204642	0.9	0.84	0.81
178497	0.68	0.79	0.5
185568	0.82	0.93	1.65
236559	0.85	1.17	0.82
149907	1.03	0.9	1.73
201140	0.52	0.93	0.57
178585	1.06	0.79	1.31
131650	0.83	0.98	0.44
220286	0.99	1.1	1.2
219499	0.64	0.8	0.63
128082	1.2	0.96	0.8
168970	0.98	1.02	0.73
218348	0.7	0.83	0.54
106209	0.89	1	0.92
195644	1.15	0.84	1.38
162007	1.34	1.08	1.08
167177	0.59	0.83	0.43
135908	0.7	0.85	0.4
116551	0.77	0.89	0.61
234856	1.03	1.14	0.93
228118	0.82	1.07	0.9
217012	0.71	0.97	0.61
546271	0.77	1.03	0.76
228741	0.66	0.77	0.65
230734	0.52	0.81	0.5
224611	0.29	0.79	0.39
199467	0.8	0.78	0.67
230006	0.68	1.01	0.72
134341	0.7	1.02	0.46
158494	0.62	1.26	0.69
231627	0.97	0.93	0.74
189285	0.4	0.9	0.48
179741	0.92	1.02	1.14
182168	1.02	1.51	0.82
223266	0.68	1.02	1.48
156893	1.49	1.11	0.93
162054	0.87	1.03	0.89
230387	0.65	0.88	0.32
160108	0.93	1.06	0.75
113999	0.78	0.97	1.14
224908	0.65	0.89	0.62
148147	0.78	0.92	0.65
557805	1	0.91	0.63
206269	0.8	0.8	0.69
133551	1.11	1.48	0.9
456527	1.29	0.94	0.86
196135	0.72	0.93	0.8
146996	0.81	1.04	1.69
208790	0.54	0.9	0.46
230144	0.66	0.95	0.64
116895	0.95	1.02	1.42
181569	0.69	0.71	0.58
115259	1.29	0.99	1.08
188331	0.87	0.73	0.6
168530	0.97	1.16	1.48
169042	0.45	0.96	0.51
135972	0.86	1.1	0.89
226514	0.92	1.2	0.93
231040	0.6	1.03	0.43
199782	1.05	0.88	0.6
198250	1.01	1.1	1.17
228159	0.87	1.22	1.13
155928	0.58	0.96	0.8
184006	0.47	1	0.88
200301	0.64	0.82	0.46
126116	0.69	0.81	0.71
191263	0.75	0.88	0.62
155543	0.58	1.07	0.56
233579	0.98	0.94	1.23
231172	0.5	0.96	0.68
311316	0.76	0.99	0.74
232535	0.83	1.13	0.66
229798	1.29	1.08	1.67
117763	1.1	1.09	0.96
151390	1.57	1.11	1.56
695619	0.91	0.74	1
233771	0.57	0.9	0.53
212274	0.97	1.32	1.41
453304	0.69	1	0.62
233925	0.62	1.02	0.8
185195	1.02	1.07	1.4
218189	0.81	1.06	0.82
232764	0.82	1.12	1.17
191405	0.69	1.18	0.58
271995	1.51	1.15	1.14
217645	0.57	1.11	0.67
199488	0.89	0.97	1.29
229227	1.04	0.87	0.85
167105	0.81	0.89	0.82
148161	0.64	1.13	0.51
212385	0.31	0.93	0.22
109743	0.48	0.73	0.41
151186	0.36	0.82	0.23
185792	1.14	0.99	1.21
140541	0.92	0.97	0.87
163393	1.6	1.33	1.44
143948	0.68	0.9	0.58
157605	0.8	0.88	0.72
197797	0.86	0.99	1.22
158079	0.54	1.01	0.57
176441	1.5	1.21	1.34
186314	0.55	1	0.78
218266	0.81	1.03	0.71
106038	1	1.03	0.95
100062	0.86	0.95	0.95
160102	0.58	0.96	0.66
171948	0.69	0.64	0.53
221866	0.56	0.94	0.86
162045	1.47	0.97	1.37
170489	0.98	1.11	0.92
137191	1.43	1.06	0.79
207987	0.77	0.95	0.66
101144	0.82	1	0.95
143859	1.27	1.33	0.94
133107	1.01	0.96	1.29
114143	1.11	0.92	0.82
122934	0.71	0.92	0.51
156017	0.78	1.32	0.87
183759	0.9	1.13	0.93
173946	0.82	1.02	1.05
228373	1.18	1.13	0.85
231968	0.87	1.01	0.73
149127	0.88	0.98	0.81
193374	1.01	0.9	0.77
127019	0.64	1.13	1.62
218614	0.85	0.98	0.67
132528	0.73	0.97	0.78
170984	0.65	0.82	0.81
229234	0.9	0.94	0.84
144845	0.94	1.11	1.27
236910	0.71	0.89	0.7
186285	0.55	1.02	0.59
216419	0.69	0.84	0.59
152648	0.8	1.08	0.66
174230	0.68	1.03	0.93
234076	0.71	0.95	0.73
220345	1.26	1.13	1.37
195696	0.8	0.92	0.66
227804	0.49	0.77	0.44
540916	0.58	1.21	0.64
113704	0.91	1.04	0.89
228102	1.03	1.19	1.13
277232	0.75	1.05	0.61
132923	0.7	0.99	0.58
218304	0.47	0.68	0.33
229692	0.91	1.13	1.01
121701	0.84	1.16	0.81
123960	0.64	1.2	1.07
163978	0.86	1.38	0.94
673253	0.57	0.79	0.77
129947	0.88	1.14	0.86
199160	1.1	1.07	1.06
167353	0.43	0.91	0.44
179589	0.56	0.92	0.45
214534	1.15	1.1	0.83
234150	0.81	1.07	0.53
193017	1.06	1.19	1.05
182018	0.57	0.89	0.78
483543	0.81	0.99	0.73
207315	0.95	0.86	0.51
178206	1.69	1.31	1.11
331775	0.75	1.11	0.57
482460	0.59	0.69	0.53
225955	0.64	1.02	0.79
670716	0.72	1.17	0.49
486675	0.53	0.9	0.47
152850	0.72	0.97	0.83
465337	0.96	0.94	0.83
155096	1.12	0.97	0.83
154448	0.93	1.08	1.11
175310	0.77	1.13	0.62
613616	1.16	0.93	0.85
188659	0.8	0.98	0.73
127312	0.63	0.88	0.54
122363	1.01	1.57	1.01
222269	0.79	1.07	0.56
193415	0.88	1.08	1.06
209647	0.67	1	0.61
711560	0.67	1.06	1.01
145678	0.94	1.03	1.02
192684	1.23	1.13	0.71
169776	0.64	0.87	0.49
190932	1.03	1.08	0.73
212126	0.56	0.97	0.97
139177	0.55	0.97	0.58
143556	0.85	0.94	0.89
228461	0.67	0.78	0.48
133823	0.93	1.15	0.82
216281	0.8	1.03	0.91
212871	0.67	1.29	0.91
715191	1.06	0.85	1.2
230557	0.63	1.19	0.79
201976	2.09	1.32	1.07
227088	0.58	0.79	0.48
159477	0.82	1.1	1.1
123318	0.73	1.1	0.79
235657	0.66	0.92	0.56
108921	1.18	0.92	0.97
196870	0.87	0.95	1.04
208833	1.57	1.07	1.25
220854	1.22	1.11	1.46
225066	0.76	0.79	1.45
175560	1.42	1.03	1.32
210529	1.07	1.02	1.42
134027	0.88	1.09	0.8
152680	0.81	1.18	1.11
181717	0.66	0.96	0.47
