Identifier 	 AJ_8w_1	 AJ_8w_2	 AJ_8w_3	 C57_8w_1	 C57_8w_2	 C57_8w_3	
ENSMUSG00000060491	76.21763	65.523155	88.1254	59.433422	84.83671	127.12342	
ENSMUSG00000023935	45.82737	81.15579	59.299473	29.857105	53.382763	63.72079	
ENSMUSG00000084004	329.45618	189.66263	250.07237	246.43816	356.04684	333.20657	
ENSMUSG00000029810	35701.52	24419.842	34145.918	25137.55	25254.031	29583.72	
ENSMUSG00000052456	245.51895	157.70053	223.52237	267.3408	134.52855	498.04184	
ENSMUSG00000032673	439.3516	598.84235	502.92026	467.45474	776.16895	588.00104	
ENSMUSG00000038880	1101.3258	921.0463	830.02106	707.12	811.35815	611.1234	
ENSMUSG00000042644	256.26685	347.70395	312.78262	331.0558	230.71474	283.96237	
ENSMUSG00000022967	810.3618	1323.6045	1189.286	1114.4977	1184.9342	1061.8905	
ENSMUSG00000009112	387.73157	367.38474	319.84683	242.70158	373.3221	140.70657	
ENSMUSG00000020705	873.18604	1339.9937	888.83765	908.72156	831.5734	962.0797	
ENSMUSG00000031782	1981.286	2674.5217	1531.6195	1393.6052	1597.2427	1682.5187	
ENSMUSG00000029199	1146.304	1547.4652	992.6442	1098.5071	1026.5134	762.7145	
ENSMUSG00000061540	100843.05	120870.14	93322.84	96247.56	80580.5	93322.84	
ENSMUSG00000016494	165.14922	82.801315	141.12631	347.9445	157.66763	79.59869	
ENSMUSG00000031586	811.35815	554.0476	673.12555	1352.7935	1403.1243	1437.8292	
ENSMUSG00000040269	1323.0594	2049.1143	1244.6965	1243.8542	1430.2632	1626.6919	
ENSMUSG00000019877	8458.953	10763.33	8443.103	7954.7266	6755.379	7482.409	
ENSMUSG00000031939	1591.819	1352.3108	1928.2366	1963.7924	2519.1958	1926.0398	
ENSMUSG00000033590	181.27632	114.396576	166.44316	120.66684	36.10763	114.9371	
ENSMUSG00000023572	845.4013	1245.4521	768.5518	896.2295	962.5608	1130.2542	
ENSMUSG00000028861	1269.5403	1098.5071	1119.2172	811.6187	1020.4071	1234.0856	
ENSMUSG00000003814	5836.19	3220.3962	6686.7275	4652.8677	5621.579	5299.02	
ENSMUSG00000078861	1352.3108	1550.566	1139.3795	1441.7787	1207.2676	1149.1211	
ENSMUSG00000032231	6899.3716	8614.213	6477.943	10231.346	9125.09	7179.1514	
ENSMUSG00000060600	365.72238	291.42844	327.24658	58.00171	306.82736	58.201054	
ENSMUSG00000021951	853.35156	1152.8611	632.03424	594.49524	797.3292	693.08026	
ENSMUSG00000026622	212.20079	127.408424	155.80894	420.39764	287.07236	190.48842	
ENSMUSG00000028211	4276.411	6002.0835	3465.6704	3452.3323	4152.256	2892.4421	
ENSMUSG00000022378	842.2034	1299.5787	1082.9816	1049.0273	959.98157	965.50287	
ENSMUSG00000032108	34.67105	57.03421	60.261974	48.43474	44.109737	26.857895	
ENSMUSG00000012126	45.81237	32.963684	53.961315	27.084867	106.97184	61.545	
ENSMUSG00000025208	3050.8967	4099.049	2929.4053	2532.3694	1970.6566	2342.623	
ENSMUSG00000039515	38.36	22.55921	48.373947	47.57421	24.017105	104.429474	
ENSMUSG00000054162	26.60342	27.646843	41.487633	24.665525	38.347897	36.503685	
ENSMUSG00000051671	1757.5553	2410.6123	1676.0284	1436.5132	1568.5815	1916.9058	
ENSMUSG00000021139	2863.9502	3574.7668	2280.7	2505.4727	2067.5073	2601.5002	
ENSMUSG00000055254	55.00276	30.75171	37.411842	169.72473	156.38895	398.6213	
ENSMUSG00000020389	46.350395	66.5	91.45158	64.145	20.803421	31.21	
ENSMUSG00000013593	4396.6714	4788.924	4329.523	3855.3503	4340.1035	4687.139	
ENSMUSG00000071266	144.39948	286.82315	202.01895	118.89632	50.321053	138.78197	
ENSMUSG00000080893	3070.1143	2622.2688	2198.6162	1870.8087	1558.9658	2067.5073	
ENSMUSG00000073434	214.62842	353.4342	251.30185	474.11475	361.75684	276.3229	
ENSMUSG00000022013	2118.1265	2866.4907	1985.4908	1999.268	2438.6008	1908.449	
ENSMUSG00000023947	710.7095	1150.8174	842.465	500.9758	1065.8326	472.02	
ENSMUSG00000037523	1850.3805	2152.8215	2114.925	1736.334	1741.81	2134.4277	
ENSMUSG00000036639	710.24866	771.31604	660.06366	885.1692	1240.6926	812.1442	
ENSMUSG00000027900	2351.2488	2498.381	2805.515	2301.2056	2190.433	2423.2722	
ENSMUSG00000003355	2050.2856	2197.101	2143.3274	1741.81	2004.0292	2442.6157	
ENSMUSG00000025089	2239.4216	1581.83	1856.9144	2103.7478	1907.0774	3055.1038	
ENSMUSG00000038587	56.757763	45.96	61.701054	119.97	347.56223	84.74526	
ENSMUSG00000042210	223.17763	336.84763	173.23065	472.48236	415.6513	419.0821	
ENSMUSG00000057265	9139.349	9659.229	9228.448	7804.2065	9181.07	9912.4375	
ENSMUSG00000029326	707.54553	1005.60974	664.69366	497.97946	838.43054	972.0871	
ENSMUSG00000006412	2276.2583	2092.3123	2492.9048	2408.449	2483.6443	2657.955	
ENSMUSG00000001786	785.5797	801.76	930.35315	345.12396	560.19556	506.91394	
ENSMUSG00000025724	4177.3315	6014.5205	5072.575	4705.3364	4362.245	4783.0044	
ENSMUSG00000025076	1474.4034	1877.8392	1183.3331	956.0171	1064.7024	1126.6163	
ENSMUSG00000027227	32466.717	25712.543	34741.793	54130.645	46920.406	56208.023	
ENSMUSG00000024642	411.8142	682.9916	488.54633	484.39975	498.28107	421.45578	
ENSMUSG00000020454	763.2863	1444.925	1036.8969	1169.8934	833.6613	1214.6642	
ENSMUSG00000012848	13706.943	10555.432	13514.057	11431.052	11553.478	13614.344	
ENSMUSG00000056436	54.18737	31.231842	51.53079	29.131578	59.65013	74.48092	
ENSMUSG00000030611	227.67105	115.706184	166.4021	141.19237	53.409473	232.355	
ENSMUSG00000044468	325.375	266.44867	399.17606	169.75711	569.7739	241.71645	
ENSMUSG00000019590	646.6521	604.0076	671.28394	578.70105	781.23553	640.0305	
ENSMUSG00000022280	592.1934	740.5755	504.18683	432.13553	414.62262	492.8071	
ENSMUSG00000024136	52.53842	56.803684	43.018158	301.15	110.94053	76.44184	
ENSMUSG00000025197	1117.8939	1025.2666	949.5329	5533.003	8122.1475	8458.953	
ENSMUSG00000027099	1315.5079	1900.3723	1121.044	1155.8029	1217.6903	1251.4347	
ENSMUSG00000026650	54.965527	34.643948	72.03697	33.01066	31.13737	47.652367	
ENSMUSG00000030804	8415.522	9790.526	10763.33	7580.4556	8488.982	10392.985	
ENSMUSG00000027109	824.69366	875.4408	841.5889	846.43365	720.3213	768.5518	
ENSMUSG00000026705	488.54633	715.90265	462.66763	212.88948	100.57118	430.7558	
ENSMUSG00000035896	195.15842	334.89368	184.28026	222.71658	175.56184	205.2358	
ENSMUSG00000074892	58.226315	81.88184	74.13816	46.893158	59.97842	34.174606	
ENSMUSG00000003923	940.7829	1232.8647	820.31055	730.84735	650.91815	900.2934	
ENSMUSG00000053329	5541.031	6033.3496	5850.247	5268.9497	5443.489	5558.0225	
ENSMUSG00000036528	1999.268	2202.3052	1692.0077	1834.2197	2114.925	2164.056	
ENSMUSG00000024084	213.48132	188.38277	259.52396	437.15027	221.93947	102.308945	
ENSMUSG00000014195	1966.8702	1990.7484	2774.6558	2258.9631	2852.6309	2663.2097	
ENSMUSG00000056962	819.40814	1063.75	893.85077	788.56	784.0658	728.83527	
ENSMUSG00000032515	38.123947	23.190659	46.643684	32.19763	19.913422	21.545658	
ENSMUSG00000057969	38.908684	29.397367	33.82579	310.86475	240.82053	276.19104	
ENSMUSG00000025630	3601.8025	4239.394	3519.4448	3429.2336	2947.0115	2915.183	
ENSMUSG00000054545	33504.203	16428.275	31469.46	22490.98	15993.209	20098.021	
ENSMUSG00000039630	2533.858	2729.281	2309.0723	2646.3113	1876.9247	1949.8113	
ENSMUSG00000029700	43.37171	44.76263	68.98342	114.83079	65.845924	80.33092	
ENSMUSG00000049571	49.539867	26.638683	59.774475	57.01342	291.00394	33.21184	
ENSMUSG00000021374	339.79446	712.3734	566.82446	476.13922	451.86526	502.71817	
ENSMUSG00000042745	285.12527	476.4037	373.49896	654.88104	697.11316	407.25922	
ENSMUSG00000049932	810.715	913.6687	747.72974	713.2771	762.02313	626.4924	
ENSMUSG00000032380	893.5079	1183.9453	866.6687	560.5787	492.2508	546.4208	
ENSMUSG00000041548	3673.8584	1763.768	3980.6973	2878.4688	2459.4688	3311.199	
ENSMUSG00000032300	896.4729	662.11053	715.2317	436.04474	482.07947	497.31815	
ENSMUSG00000020477	3814.3381	5141.749	3361.954	2938.7358	2622.2688	2966.9133	
ENSMUSG00000025967	11493.072	14435.771	11695.154	10432.435	10837.284	10355.519	
ENSMUSG00000070394	4491.4917	4705.3364	4135.4204	4343.576	4478.1084	5398.2544	
ENSMUSG00000071072	8807.14	10820.293	10105.3125	8318.659	8394.171	9435.586	
ENSMUSG00000029346	369.3692	326.64764	216.20013	195.20421	85.66816	389.52475	
ENSMUSG00000024050	516.4942	548.9169	468.7729	835.5174	782.6069	649.2468	
ENSMUSG00000052819	81.31816	61.23079	108.0	46.116314	49.023685	40.49658	
ENSMUSG00000033031	232.69185	157.32053	135.25711	204.02211	69.76474	63.59579	
ENSMUSG00000003345	2561.4604	3460.5562	2507.7231	3162.6433	3160.485	2791.1455	
ENSMUSG00000009535	407.68738	621.8924	294.23447	474.28	470.61157	236.49	
ENSMUSG00000024521	138.32579	299.94052	245.2621	338.9342	155.78908	108.10474	
ENSMUSG00000015668	1578.8315	1571.035	1209.7826	1270.5806	1288.5834	1111.8163	
ENSMUSG00000015085	687.2708	611.5708	527.84106	948.1687	944.29553	769.27423	
ENSMUSG00000032349	4925.682	3933.0308	2942.2327	5966.2236	6547.0615	4321.554	
ENSMUSG00000039452	4612.2783	5304.979	4624.7085	4508.6445	4018.7632	4305.021	
ENSMUSG00000076475	35.722107	43.263947	40.43395	75.73631	62.35342	48.43158	
ENSMUSG00000030512	960.72473	1183.3331	1028.1678	806.28687	755.9639	722.84	
ENSMUSG00000015966	333.295	205.2358	336.03513	408.08316	323.25314	387.5858	
ENSMUSG00000035385	1978.6006	3595.7827	2776.8289	1699.7603	2081.9429	1752.7537	
ENSMUSG00000026999	478.2071	429.92737	286.09528	115.51592	98.573555	154.94052	
ENSMUSG00000005150	503.38132	936.3724	547.55975	684.91156	552.2745	668.9679	
ENSMUSG00000021884	9373.597	8355.44	7246.0576	4325.273	5952.41	4605.3354	
ENSMUSG00000032096	4644.6406	7540.937	4744.7896	4985.5674	5180.7773	5016.626	
ENSMUSG00000045092	757.06024	1210.7719	1103.9108	888.83765	527.2368	489.2484	
ENSMUSG00000065979	1728.8411	1190.9042	1623.4677	1087.22	1640.5521	1422.8074	
ENSMUSG00000054072	6935.7847	9081.827	6354.797	3562.513	4107.228	4888.12	
ENSMUSG00000024982	23181.97	28976.232	18518.38	26853.92	31469.46	25202.271	
ENSMUSG00000005378	1830.4153	2325.1987	1844.0737	1639.814	1537.0695	1306.439	
ENSMUSG00000025900	74.9929	42.11684	55.61763	24.791052	90.579346	37.514736	
ENSMUSG00000008822	381.36658	538.3821	468.46265	396.11578	136.16368	492.53632	
ENSMUSG00000026205	92.74579	88.76842	83.64921	273.51	23.731842	66.57632	
ENSMUSG00000056763	272.64764	188.26184	199.07921	275.69894	340.7121	218.70526	
ENSMUSG00000024578	35.33105	57.443027	56.48737	115.31132	52.30079	57.84421	
ENSMUSG00000000290	853.616	667.41235	928.54	697.11316	424.38394	618.5074	
ENSMUSG00000024725	2343.889	3452.3323	2529.014	2062.3943	1720.1829	1982.3994	
ENSMUSG00000027429	885.1692	585.2437	1008.22235	730.3247	786.70844	1047.6268	
ENSMUSG00000026043	10555.432	16091.375	15652.241	40855.637	33639.58	22819.844	
ENSMUSG00000021745	57.637367	73.51	85.39868	30.165789	36.079212	91.70895	
ENSMUSG00000031633	673.90234	651.62683	1012.9429	1111.8163	1171.5071	889.6276	
ENSMUSG00000024242	595.6671	1059.1732	635.5337	766.3784	597.8371	641.45447	
ENSMUSG00000021555	436.1358	721.50024	377.22238	544.7197	430.3479	383.27658	
ENSMUSG00000026495	52.499737	24.40579	53.96816	120.69579	50.738026	169.13684	
ENSMUSG00000033834	53.12158	45.453423	65.655266	33.25342	50.013683	46.51566	
ENSMUSG00000054091	1690.0421	2847.7976	1511.1628	1724.523	2077.5615	1684.201	
ENSMUSG00000014294	10301.523	13016.931	11532.88	10263.299	10878.296	10837.284	
ENSMUSG00000030737	1985.4908	2616.8657	1833.5872	1740.9005	1762.75	1830.4153	
ENSMUSG00000009246	48.13316	45.218422	33.473946	43.717632	41.034473	56.972897	
ENSMUSG00000029819	37.06566	21.386053	23.468946	52.665527	209.27342	30.258684	
ENSMUSG00000041654	1831.3784	2456.3127	1831.3784	2156.0684	2357.371	2156.0684	
ENSMUSG00000021477	24602.492	27306.197	21754.492	20432.598	19022.387	26141.02	
ENSMUSG00000029142	8586.346	10263.299	9435.586	9912.4375	10213.491	9032.845	
ENSMUSG00000033578	551.1053	390.24817	315.58765	192.6554	819.1329	392.28052	
ENSMUSG00000025885	1070.0068	1456.2947	844.855	1072.472	1197.8782	842.465	
ENSMUSG00000025481	5040.6943	5406.8296	4990.432	4409.583	4807.9146	5674.2573	
ENSMUSG00000042312	1217.1034	1526.6097	1123.4736	1601.0945	1533.2393	1588.5242	
ENSMUSG00000022285	8429.833	10895.629	10625.604	12932.434	13016.931	10763.33	
ENSMUSG00000025555	1039.8047	1490.554	1027.699	1325.505	1261.4893	1022.0116	
ENSMUSG00000028398	1277.8702	1835.3942	1642.8185	1271.8518	1367.5198	1679.6066	
ENSMUSG00000022838	36.516712	62.154472	56.852104	104.28237	56.176315	48.480263	
ENSMUSG00000032531	838.9442	860.8271	939.38	902.44104	815.9276	804.80817	
ENSMUSG00000021848	39.21737	39.186184	27.921448	34.923683	42.765526	50.44697	
ENSMUSG00000030621	1323.6045	782.92896	1639.814	2158.5618	1742.8682	1274.1573	
ENSMUSG00000027210	468.63394	491.49265	434.74265	600.0871	824.37683	593.03656	
ENSMUSG00000027442	52.68013	90.9371	68.45526	46.69763	21.953684	45.963158	
ENSMUSG00000004937	1399.612	948.1687	1562.5084	1279.8226	1596.2832	1546.0834	
ENSMUSG00000046229	1016.7387	822.1824	1004.8826	1256.9747	1274.1573	1011.3279	
ENSMUSG00000014856	1634.5931	1946.9044	1255.776	1343.819	1557.179	1693.7919	
ENSMUSG00000038623	354.0204	455.87238	394.27606	115.73158	368.5963	220.45065	
ENSMUSG00000060802	69301.625	82870.57	64971.42	42374.867	37887.453	44109.207	
ENSMUSG00000060510	60.026184	61.980263	40.135395	43.955265	227.48685	55.951447	
ENSMUSG00000002111	29.993027	49.36237	46.78263	91.19013	43.57079	67.66421	
ENSMUSG00000027365	851.47394	1683.4647	1236.5087	1240.6926	1007.69104	1042.1279	
ENSMUSG00000014418	640.0305	895.16266	588.7971	654.68866	840.985	613.00287	
ENSMUSG00000023175	27686.785	18111.732	22866.16	22714.338	22234.807	19733.049	
ENSMUSG00000002105	388.91342	656.56946	676.64813	665.40106	525.13367	504.18683	
ENSMUSG00000002580	3713.472	3261.8457	3405.092	3391.6182	3249.626	3871.1477	
ENSMUSG00000000355	1103.0934	610.3363	1030.3197	1134.7666	845.4013	889.1192	
ENSMUSG00000024454	2705.7437	2625.7556	2364.7166	3326.766	3077.169	2210.1006	
ENSMUSG00000044442	655.9879	685.7279	661.37787	1153.9342	1076.9113	1182.3998	
ENSMUSG00000032534	321.30344	353.83	304.38	548.9169	510.8858	640.2321	
ENSMUSG00000030291	1825.5624	2608.5725	1673.171	2413.7473	2392.2708	2261.7905	
ENSMUSG00000026798	331.385	362.6563	367.46527	534.83606	292.7179	285.79446	
ENSMUSG00000035024	767.4876	523.89734	548.1224	539.79974	462.66763	634.68396	
ENSMUSG00000078135	729.12054	643.4895	817.98236	979.20764	923.8316	571.0666	
ENSMUSG00000064254	954.5813	925.74396	853.616	813.53687	964.79736	1013.755	
ENSMUSG00000074743	433.45526	573.15106	616.8213	804.80817	592.32056	317.90698	
ENSMUSG00000054309	764.09845	1224.2513	720.3213	995.5847	1087.6302	1040.7281	
ENSMUSG00000036905	4487.7827	2089.7488	4131.713	5008.9287	3744.759	4778.144	
ENSMUSG00000022212	59.703686	69.969734	37.019737	62.08105	78.39447	62.81579	
ENSMUSG00000036923	3222.7168	3377.9897	2964.6433	2619.1516	2401.245	2416.5461	
ENSMUSG00000025898	418.4929	645.07025	365.2458	345.7434	457.42078	299.50525	
ENSMUSG00000071176	984.9176	1363.39	1007.00055	646.4539	671.00525	313.51263	
ENSMUSG00000015519	38.610264	41.508553	20.498947	42.682106	45.498684	27.262896	
ENSMUSG00000032002	3215.7412	5072.575	3501.2908	3687.1873	3690.7227	3863.1711	
ENSMUSG00000028222	55.90487	69.90329	38.993683	49.426052	28.975	74.86198	
ENSMUSG00000020538	3952.2485	3572.3418	4212.8706	3966.8064	2822.229	2565.26	
ENSMUSG00000001150	626.6658	626.2942	660.4908	576.39264	649.5158	923.03265	
ENSMUSG00000025534	1736.334	1479.5284	2125.1829	1551.3802	864.5576	1570.0706	
ENSMUSG00000029823	244.29395	209.61632	164.16815	76.801056	162.47316	183.67264	
ENSMUSG00000044030	836.84344	892.73474	743.96686	926.8395	910.88055	994.7695	
ENSMUSG00000019173	2074.8572	1431.3798	1903.5216	1456.2947	1545.2324	1412.4413	
ENSMUSG00000039953	773.55634	967.67395	1065.3866	1224.2513	1111.8163	1044.5057	
ENSMUSG00000004460	4325.273	6393.852	4903.0703	3851.9941	3487.5093	4311.959	
ENSMUSG00000036646	86.16842	66.17895	48.75671	92.549736	485.61157	72.48711	
ENSMUSG00000076934	126.34789	109.03619	132.69	53.715263	316.29633	100.545265	
ENSMUSG00000079301	39601.08	51134.84	31003.871	49728.89	45837.4	38780.332	
ENSMUSG00000022354	11615.904	10231.346	11309.998	10392.985	9139.349	11276.6875	
ENSMUSG00000054693	2625.7556	3604.6555	2509.1675	2824.8762	2381.079	2395.244	
ENSMUSG00000032766	386.3858	398.82526	474.9737	761.4555	504.81815	326.39447	
ENSMUSG00000007589	642.0963	419.36053	348.445	516.85657	226.51895	392.5008	
ENSMUSG00000025037	6022.207	7246.0576	4311.959	1540.2068	1120.6052	1354.9287	
ENSMUSG00000034586	33.19263	48.30737	39.748947	177.41394	38.013947	145.38908	
ENSMUSG00000031605	764.3929	1180.6605	554.57056	827.4368	642.78577	693.2926	
ENSMUSG00000076609	1414.8484	1942.9553	2841.3884	2529.014	1301.1086	1400.1755	
ENSMUSG00000053768	3022.2192	1959.5055	2489.3796	2306.0955	1767.3903	2005.1364	
ENSMUSG00000020694	324.34973	306.44867	150.62184	186.25552	208.31474	133.29659	
ENSMUSG00000031637	48.821842	27.921448	26.751842	43.323685	62.74763	27.387106	
ENSMUSG00000028743	6460.1714	5756.4414	5533.003	6369.32	6874.12	6246.6577	
ENSMUSG00000044528	64.52079	106.66921	95.831314	48.63921	59.692368	75.405266	
ENSMUSG00000022571	1054.271	826.8931	857.27026	740.9316	782.92896	669.73486	
ENSMUSG00000032067	1618.7661	2016.6368	1940.1821	1715.1195	1652.6168	1760.8524	
ENSMUSG00000027016	328.26422	503.38132	284.51788	368.70526	367.46527	449.57025	
ENSMUSG00000073422	2847.7976	1769.304	2319.9714	2545.3137	2319.9714	3548.2595	
ENSMUSG00000038975	1970.6566	2348.7366	2016.6368	1594.1348	1804.0264	1902.5768	
ENSMUSG00000021470	70.941055	60.31237	54.330788	34.547764	90.93158	39.92263	
ENSMUSG00000024338	1660.2413	913.2779	1011.755	682.7313	830.8583	717.0476	
ENSMUSG00000015542	1302.8982	855.21265	1218.2789	1054.6521	1249.7607	1243.025	
ENSMUSG00000032527	6635.14	5813.78	6033.3496	6240.7407	7137.45	8045.674	
ENSMUSG00000032869	46.67	46.817104	39.455788	33.547367	56.189342	33.449078	
ENSMUSG00000037353	1170.2461	1241.724	1157.2266	1094.4481	1105.6763	1010.2532	
ENSMUSG00000034300	924.1766	1355.4547	1074.161	790.15344	772.14685	961.41394	
ENSMUSG00000042032	1471.4103	1668.8679	1926.0398	1681.5013	1850.3805	1478.0768	
ENSMUSG00000051412	562.7532	677.67053	526.14734	417.55817	360.86288	478.43893	
ENSMUSG00000031930	887.2195	817.0437	922.7279	1241.3363	1092.7311	1151.2452	
ENSMUSG00000025287	670.74475	1107.7974	570.7408	1015.4821	851.47394	898.9471	
ENSMUSG00000002635	783.8437	1064.3274	623.9745	867.5488	817.98236	757.06024	
ENSMUSG00000071253	737.61523	942.6721	708.54156	487.2787	759.18787	646.2863	
ENSMUSG00000075702	211.5029	334.72842	309.04395	375.73947	269.39435	344.11078	
ENSMUSG00000066500	62.085526	88.276054	50.42013	73.89092	65.616844	41.32737	
ENSMUSG00000084055	820.625	550.1742	822.43024	661.37787	547.9484	884.4729	
ENSMUSG00000009772	360.33344	215.05579	257.6295	143.9054	103.5629	311.94974	
ENSMUSG00000011751	126.436844	175.90343	114.08395	100.35263	40.4225	76.836845	
ENSMUSG00000069020	34.639606	39.421314	55.654606	107.92158	30.38421	51.573685	
ENSMUSG00000002768	1740.9005	914.52844	1584.849	1564.8821	1377.965	1541.5437	
ENSMUSG00000073633	234.99658	228.62474	274.97028	139.90764	99.85263	103.163155	
ENSMUSG00000001175	31590.912	27397.072	32897.71	34741.793	29408.805	31170.916	
ENSMUSG00000027165	555.07104	888.83765	602.15686	231.1258	361.96368	322.725	
ENSMUSG00000042118	5339.269	5084.283	5122.1167	2917.6724	3184.7605	3313.9841	
ENSMUSG00000031818	21578.682	13635.732	22327.074	20540.34	20622.254	24602.492	
ENSMUSG00000032036	38.42263	42.536972	24.503422	149.63223	93.281845	22.31763	
ENSMUSG00000022673	1029.4135	1105.1726	877.3971	894.87396	884.4729	680.0945	
ENSMUSG00000020527	541.7576	744.49023	540.70026	404.65448	436.37552	557.905	
ENSMUSG00000006205	375.02475	201.30579	362.84473	753.82684	711.34155	479.08948	
ENSMUSG00000021135	3963.5408	3676.6606	4144.4614	2436.9382	2046.4592	3341.6711	
ENSMUSG00000053536	365.5045	571.0666	474.82263	567.5024	523.25867	612.8037	
ENSMUSG00000031701	3131.356	3991.5686	3149.7986	2522.4463	2496.0322	2390.1968	
ENSMUSG00000041566	58.19263	55.75237	26.199738	118.77052	27.489342	73.09921	
ENSMUSG00000029343	43.900528	71.76342	61.177765	30.586052	74.96381	46.87579	
ENSMUSG00000043461	35.696053	36.326054	61.915657	206.81	78.61131	52.837368	
ENSMUSG00000057561	3278.0005	4269.7437	2936.688	2246.1926	2217.329	2110.5483	
ENSMUSG00000062515	960.35736	1502.5392	943.9976	1047.1537	1083.4216	962.9813	
ENSMUSG00000026353	2026.2355	1177.5795	1865.6387	1693.7919	1589.8055	1577.2742	
ENSMUSG00000020154	2532.3694	2469.217	2709.4626	3017.4836	2743.402	2311.7998	
ENSMUSG00000034037	187.23842	326.4771	331.15762	116.8679	368.19028	286.2266	
ENSMUSG00000021700	40.416054	40.116577	43.915	37.66237	64.14079	51.028156	
ENSMUSG00000015837	15180.856	11254.081	11431.052	15115.652	11881.705	15652.241	
ENSMUSG00000030220	525.755	366.77094	598.69104	856.9492	631.8029	859.01105	
ENSMUSG00000042298	469.6679	669.4229	450.9292	520.30475	422.76105	362.1321	
ENSMUSG00000034120	4691.682	7379.5435	4462.247	5216.8047	4897.1377	5526.2344	
